ctr,cvr,impressions,cost,revenue
0,0.02,1,0.7419076685504027,0.0
0,0.02,1,1.2515671626550453,0.0
0,0.02,1,0.7284681540697526,0.0
0,0.02,1,1.544480562616604,0.0
1,0.2,1,1.1692344133610462,20.43274816293107
0,0.02,1,1.0715318391447237,0.0
0,0.02,1,0.9522681337218148,0.0
0,0.02,1,1.4454238896783327,0.0
1,0.2,1,1.0427189158300856,11.012905420250936
1,0.2,1,0.6314748789741516,24.429267989878014
0,0.02,1,0.677008853180773,0.0
0,0.02,1,1.9428464968242718,0.0
0,0.02,1,1.8628710360614105,0.0
0,0.02,1,1.5495607007161243,0.0
0,0.02,1,0.8988049421892794,0.0
1,0.2,1,1.9537645660215859,27.755008570041333
0,0.02,1,1.6681263559486919,0.0
0,0.02,1,1.5753352837384935,0.0
0,0.02,1,1.1740422532156831,0.0
0,0.02,1,0.9083623427677385,0.0
0,0.02,1,0.6445864432302489,0.0
0,0.02,1,1.8539035948157625,0.0
0,0.02,1,1.1836644347504166,0.0
1,0.2,1,0.8035450471928455,14.35900756932088
0,0.02,1,0.9589349362259787,0.0
0,0.02,1,1.368829353412844,0.0
1,0.2,1,0.7651591744088475,16.474087156478646
0,0.02,1,1.7849214261385633,0.0
0,0.02,1,1.6377792947528151,0.0
0,0.02,1,1.5791944339264052,0.0
0,0.02,1,1.1481395596626556,0.0
0,0.02,1,1.440963261053665,0.0
0,0.02,1,1.3761469533691033,0.0
0,0.02,1,1.47476990233223,0.0
0,0.02,1,0.6266664817098336,0.0
0,0.02,1,1.1237111032559144,0.0
1,0.2,1,0.5624212607928387,31.882564841087987
0,0.02,1,1.2409862288667783,0.0
0,0.02,1,0.994791818499178,0.0
0,0.02,1,0.7167862832990703,0.0
0,0.02,1,0.6551044515838275,0.0
0,0.02,1,1.3814668582665681,0.0
0,0.02,1,0.7558894528053292,0.0
0,0.02,1,1.887680177565196,0.0
1,0.2,1,1.3715917095505925,11.993178597698341
0,0.02,1,1.0203047068022557,0.0
0,0.02,1,1.3863732372221251,0.0
0,0.02,1,0.5342058065445463,0.0
1,0.2,1,1.937838819862168,39.68495995546982
0,0.02,1,1.2234551554143502,0.0
0,0.02,1,1.6741028408754293,0.0
0,0.02,1,0.6240949998836578,0.0
0,0.02,1,1.2299874962572406,0.0
0,0.02,1,1.2360604915317814,0.0
0,0.02,1,1.9067396824624743,0.0
0,0.02,1,1.3575920785641131,0.0
0,0.02,1,1.2102341015854308,0.0
0,0.02,1,0.9004634946378404,0.0
1,0.2,1,0.9973534960138283,22.207715657712516
0,0.02,1,1.2810086037073067,0.0
0,0.02,1,1.15836719045757,0.0
0,0.02,1,0.5324181198204956,0.0
0,0.02,1,1.7394378862915367,0.0
0,0.02,1,1.84424115775965,0.0
1,0.2,1,0.7103736334979162,31.715139088691203
0,0.02,1,1.331054215308574,0.0
0,0.02,1,0.6628636117031653,0.0
0,0.02,1,1.5083601395597175,0.0
0,0.02,1,0.9218506757585125,0.0
0,0.02,1,1.4891339520378526,0.0
0,0.02,1,1.590491921430324,0.0
0,0.02,1,1.6529712378764856,0.0
0,0.02,1,0.6616114189338449,0.0
0,0.02,1,1.8740177677064118,0.0
0,0.02,1,0.8453209863423212,0.0
1,0.2,1,0.5561188342642697,23.25652541284063
0,0.02,1,1.332278704087225,0.0
0,0.02,1,1.0563834257936582,0.0
1,0.2,1,1.7446846146986197,13.727651091272692
0,0.02,1,1.7123772080964528,0.0
0,0.02,1,0.9757083392340731,0.0
0,0.02,1,1.9293490926046175,0.0
1,0.2,1,0.936376757210178,18.826168343760905
0,0.02,1,1.2725856938475717,0.0
1,0.2,1,0.8839476358514041,22.229499644550927
1,0.2,1,1.904065355073445,33.2899905967453
1,0.2,1,0.7469117263730272,25.742786453855768
0,0.02,1,0.5673659290884935,0.0
0,0.02,1,1.152645590004557,0.0
0,0.02,1,1.9885633460837555,0.0
0,0.02,1,1.837515899382371,0.0
0,0.02,1,1.6229120291854238,0.0
0,0.02,1,1.8361887363177873,0.0
0,0.02,1,1.8401699595467949,0.0
0,0.02,1,1.2782875405796736,0.0
0,0.02,1,0.9738935777461895,0.0
0,0.02,1,1.658018648166482,0.0
0,0.02,1,1.4924918947516417,0.0
0,0.02,1,1.0604865933105652,0.0
0,0.02,1,0.641700002092273,0.0
1,0.2,1,1.6201844170235389,39.08973031870458
0,0.02,1,0.893690773884297,0.0
0,0.02,1,1.905219725800669,0.0
1,0.2,1,0.8614558625085271,30.963367490901895
0,0.02,1,0.684136898617229,0.0
0,0.02,1,1.7466690081873593,0.0
0,0.02,1,0.7299264749367411,0.0
0,0.02,1,0.7689024622366086,0.0
0,0.02,1,1.3990741872812653,0.0
0,0.02,1,1.8118430612561967,0.0
0,0.02,1,0.7946519985718599,0.0
1,0.2,1,0.9654855093501422,17.601634934639296
0,0.02,1,1.6661072573617663,0.0
1,0.2,1,1.957739639091451,25.16138229576191
0,0.02,1,1.2511117793035136,0.0
0,0.02,1,0.7158462538268762,0.0
0,0.02,1,0.5209044315623024,0.0
0,0.02,1,0.8444840449982829,0.0
0,0.02,1,0.6977333266797816,0.0
0,0.02,1,1.5164880104192862,0.0
0,0.02,1,0.6827487569427967,0.0
1,0.2,1,1.2594948974309494,35.324947200057146
0,0.02,1,1.5413936534643298,0.0
0,0.02,1,1.3716749138313535,0.0
0,0.02,1,0.7996634774900864,0.0
0,0.02,1,1.706186789273394,0.0
0,0.02,1,1.5731106944237025,0.0
0,0.02,1,1.6084760058733125,0.0
0,0.02,1,0.6965866273359699,0.0
0,0.02,1,0.6856307054755169,0.0
0,0.02,1,1.8913438265097615,0.0
0,0.02,1,1.096367290737411,0.0
1,0.2,1,0.9514230376714097,18.937555255490768
0,0.02,1,1.2328760680272999,0.0
1,0.2,1,1.4942963191453735,38.676981379746564
0,0.02,1,1.9334348855704548,0.0
0,0.02,1,0.9296693403230825,0.0
0,0.02,1,1.8872126439680406,0.0
0,0.02,1,0.5372892370793845,0.0
1,0.2,1,1.332797063490237,10.309107017892567
0,0.02,1,1.4509626675216276,0.0
1,0.2,1,0.6588461056261299,34.43852627880474
0,0.02,1,0.710509395595869,0.0
0,0.02,1,1.1286714789744559,0.0
0,0.02,1,1.9493478682147725,0.0
0,0.02,1,1.3940638298515593,0.0
0,0.02,1,1.8995348324003167,0.0
0,0.02,1,1.706541373419456,0.0
0,0.02,1,1.2010724023329373,0.0
0,0.02,1,1.6771451738782812,0.0
0,0.02,1,0.5267551759654816,0.0
0,0.02,1,0.6637159951486025,0.0
0,0.02,1,1.7441429223241045,0.0
0,0.02,1,1.6952256324877426,0.0
0,0.02,1,0.8489611129496506,0.0
0,0.02,1,1.2961543858985802,0.0
0,0.02,1,1.4090237310500164,0.0
0,0.02,1,1.8016084306640168,0.0
0,0.02,1,1.4046607360080885,0.0
0,0.02,1,1.1188573539105204,0.0
0,0.02,1,1.061276065110774,0.0
1,0.2,1,1.1388231295602649,24.42823484385342
0,0.02,1,1.4778965383699614,0.0
0,0.02,1,1.8012359476284874,0.0
0,0.02,1,1.1808453231144496,0.0
0,0.02,1,0.8717593444270372,0.0
0,0.02,1,0.8549935444963717,0.0
1,0.2,1,1.6190214203651696,14.578657988242476
0,0.02,1,1.7248531451358655,0.0
0,0.02,1,0.6579171197811875,0.0
0,0.02,1,0.5998382854327673,0.0
0,0.02,1,1.3916504956346776,0.0
1,0.2,1,0.7192598662890475,32.657633445784214
0,0.02,1,1.736996285684512,0.0
0,0.02,1,0.9655020108861117,0.0
0,0.02,1,0.715807899456714,0.0
0,0.02,1,1.8814557087311754,0.0
0,0.02,1,0.7482975841029172,0.0
0,0.02,1,0.9270801235069033,0.0
0,0.02,1,0.730420092788088,0.0
0,0.02,1,0.6732350954980324,0.0
0,0.02,1,0.5317220245046601,0.0
0,0.02,1,0.5830931137463902,0.0
0,0.02,1,0.761962206403779,0.0
1,0.2,1,0.5800728989407631,18.42581112109417
0,0.02,1,1.3867157241664567,0.0
0,0.02,1,1.5210717901992596,0.0
0,0.02,1,1.0904456852480424,0.0
0,0.02,1,0.9769866454280741,0.0
0,0.02,1,1.2567893555333451,0.0
0,0.02,1,1.8125074133519128,0.0
0,0.02,1,1.7766974402333089,0.0
0,0.02,1,0.5652125930191879,0.0
0,0.02,1,0.7722476143947861,0.0
0,0.02,1,0.855117306656594,0.0
0,0.02,1,0.8740813637483178,0.0
0,0.02,1,1.356848977614159,0.0
0,0.02,1,1.1243936385547884,0.0
0,0.02,1,0.573881179891391,0.0
0,0.02,1,1.0604212076893573,0.0
1,0.2,1,1.2856294230764558,11.92485046292791
0,0.02,1,0.652507854355574,0.0
1,0.2,1,1.7501878306828396,12.864893144812584
0,0.02,1,0.5779427996976564,0.0
0,0.02,1,1.887262803527093,0.0
0,0.02,1,0.6486697123698133,0.0
0,0.02,1,1.765362427396629,0.0
0,0.02,1,1.8539797158914255,0.0
0,0.02,1,1.969356020879889,0.0
0,0.02,1,1.7030388204103903,0.0
0,0.02,1,1.6692163111569933,0.0
0,0.02,1,1.4637249139933215,0.0
0,0.02,1,1.6684945318671935,0.0
0,0.02,1,0.7018283126197207,0.0
0,0.02,1,1.304102053921456,0.0
0,0.02,1,1.2713343052856216,0.0
0,0.02,1,1.7863582161838363,0.0
1,0.2,1,1.1941990483902738,22.869956571369578
0,0.02,1,1.0776342441505302,0.0
1,0.2,1,1.4593449068556652,26.309427450644073
1,0.2,1,0.8996949762512692,15.623593252381141
0,0.02,1,0.7096526164309354,0.0
0,0.02,1,1.2168159110356187,0.0
1,0.2,1,1.1253340528923275,37.334405447206336
1,0.2,1,0.8488549107933105,10.913712021576355
1,0.2,1,1.051267715172692,32.50690563633186
0,0.02,1,1.049588674739371,0.0
0,0.02,1,0.9912433466188182,0.0
0,0.02,1,1.0691961195903934,0.0
0,0.02,1,1.5286150181839182,0.0
0,0.02,1,0.945314711856928,0.0
0,0.02,1,1.9232868900730107,0.0
0,0.02,1,1.8745220293072669,0.0
1,0.2,1,1.2213656424501178,17.590467996485245
0,0.02,1,0.9925418075070331,0.0
0,0.02,1,1.3031521847450047,0.0
1,0.2,1,1.7728407331604368,15.901793779287873
0,0.02,1,1.478881010840153,0.0
1,0.2,1,1.7065877419206161,32.478108439620364
0,0.02,1,1.2990834140986103,0.0
1,0.2,1,1.4493764439014312,38.624112987595126
0,0.02,1,0.9322334212736926,0.0
0,0.02,1,1.602339743465436,0.0
0,0.02,1,0.8036068896885775,0.0
0,0.02,1,1.5421971932277474,0.0
0,0.02,1,1.7910786024888412,0.0
0,0.02,1,0.698154255952316,0.0
0,0.02,1,1.4215696108128797,0.0
0,0.02,1,0.6426436223449019,0.0
1,0.2,1,1.5885734424071403,25.66085285747583
1,0.2,1,0.6267398282352803,20.77588659883699
0,0.02,1,1.903909734050939,0.0
0,0.02,1,0.7061118950567032,0.0
0,0.02,1,1.9383203688636206,0.0
0,0.02,1,1.701326264127645,0.0
0,0.02,1,1.390523006699531,0.0
0,0.02,1,1.6739361569443203,0.0
0,0.02,1,1.6926722584746288,0.0
0,0.02,1,1.9190405942259954,0.0
0,0.02,1,0.8800750307587808,0.0
0,0.02,1,1.3851138430374639,0.0
0,0.02,1,0.6425737963466018,0.0
1,0.2,1,1.424248550036182,10.730642975021894
1,0.2,1,0.7569369561391832,15.413500537077791
0,0.02,1,1.3474259172086627,0.0
0,0.02,1,1.3586457710507744,0.0
0,0.02,1,1.198977729471841,0.0
0,0.02,1,1.2839476632696842,0.0
0,0.02,1,1.6458850850098818,0.0
0,0.02,1,1.6988670747681,0.0
0,0.02,1,1.2382298233631437,0.0
1,0.2,1,1.3993901622839184,11.501900802381492
0,0.02,1,1.8968543535351527,0.0
1,0.2,1,0.6796003827516842,23.952188311715055
0,0.02,1,0.6756553488501658,0.0
0,0.02,1,0.6315635178661526,0.0
0,0.02,1,1.4867949275607917,0.0
0,0.02,1,1.1279124511855692,0.0
0,0.02,1,1.6614821242127649,0.0
0,0.02,1,1.506847119962889,0.0
1,0.2,1,1.0004566374923574,10.717185716726869
0,0.02,1,1.8475498210423036,0.0
1,0.2,1,1.6437982206059785,29.635287655514716
0,0.02,1,0.9058024113652636,0.0
0,0.02,1,1.046288026658081,0.0
0,0.02,1,0.9716599703063944,0.0
1,0.2,1,0.7364174729374995,14.833428710320911
0,0.02,1,0.7216750588132874,0.0
0,0.02,1,1.9041911950636161,0.0
0,0.02,1,1.15685605579813,0.0
0,0.02,1,1.0749797341661147,0.0
0,0.02,1,1.5945285630160668,0.0
1,0.2,1,1.32948959787935,35.51402162857332
0,0.02,1,1.9042099802576933,0.0
0,0.02,1,1.6704522408640883,0.0
0,0.02,1,1.2190543461868106,0.0
0,0.02,1,1.0645392102212394,0.0
0,0.02,1,1.979947317386483,0.0
0,0.02,1,1.5766403540054652,0.0
0,0.02,1,1.9267919900057617,0.0
1,0.2,1,0.677717865825562,38.85466430427218
0,0.02,1,1.7758005187861738,0.0
0,0.02,1,1.4556108259868115,0.0
0,0.02,1,0.6828825175026689,0.0
0,0.02,1,1.382386999953831,0.0
1,0.2,1,1.529144547658173,33.28412257890278
0,0.02,1,0.5184540288329043,0.0
0,0.02,1,1.18147694276262,0.0
1,0.2,1,1.7380992667944817,15.252566360534544
0,0.02,1,0.9430385380161348,0.0
0,0.02,1,1.1878221226978267,0.0
0,0.02,1,1.1634711906018398,0.0
0,0.02,1,0.9528910871637374,0.0
0,0.02,1,1.8776628432733313,0.0
1,0.2,1,1.6719410531472738,20.28466552119621
0,0.02,1,0.6658826164941658,0.0
0,0.02,1,1.9955519867563596,0.0
0,0.02,1,1.818800036461618,0.0
0,0.02,1,0.9258626567960584,0.0
1,0.2,1,1.7553448694914073,21.485996237435806
1,0.2,1,0.6596292978070744,35.38411767296968
0,0.02,1,1.998657095711358,0.0
0,0.02,1,1.4985271041598054,0.0
0,0.02,1,1.4751875233381955,0.0
0,0.02,1,0.6356610904761991,0.0
0,0.02,1,1.8455500983449378,0.0
0,0.02,1,0.5434992548067041,0.0
0,0.02,1,0.8612420870617206,0.0
0,0.02,1,0.7145328127499525,0.0
1,0.2,1,1.6651519110383277,14.31036855024588
0,0.02,1,0.7973063408193468,0.0
0,0.02,1,1.865957340696328,0.0
0,0.02,1,1.4844035589912352,0.0
0,0.02,1,0.5542440657420443,0.0
0,0.02,1,0.5081447511930507,0.0
0,0.02,1,0.5774868755215984,0.0
0,0.02,1,1.4088877664715915,0.0
0,0.02,1,1.702222716289123,0.0
0,0.02,1,0.8578292309410827,0.0
0,0.02,1,1.7741132643846094,0.0
0,0.02,1,0.5858479102298906,0.0
0,0.02,1,1.7014457804625143,0.0
0,0.02,1,1.8916931452584205,0.0
0,0.02,1,1.658162598656571,0.0
0,0.02,1,1.547181175967956,0.0
0,0.02,1,1.7569703279830746,0.0
0,0.02,1,0.5602269493205996,0.0
0,0.02,1,0.8026731660785831,0.0
0,0.02,1,0.6873855189584646,0.0
0,0.02,1,1.2567964852894797,0.0
1,0.2,1,1.6177821924932667,12.786046700540574
0,0.02,1,1.445017766864598,0.0
0,0.02,1,1.7766966496429024,0.0
0,0.02,1,0.7328194886616364,0.0
0,0.02,1,1.6019316379027424,0.0
0,0.02,1,0.7895622363033561,0.0
0,0.02,1,0.9061381269767004,0.0
1,0.2,1,1.564857045921956,33.44375952504258
1,0.2,1,1.9703071773480227,35.28403356133326
0,0.02,1,1.4173154089656044,0.0
0,0.02,1,0.5817504724869433,0.0
0,0.02,1,1.424463454891299,0.0
0,0.02,1,0.5635258273702506,0.0
0,0.02,1,1.8262185670502258,0.0
0,0.02,1,1.564367427650931,0.0
0,0.02,1,0.7596917696337548,0.0
0,0.02,1,0.637581508736297,0.0
0,0.02,1,0.7752998433204785,0.0
0,0.02,1,1.9700407693312887,0.0
0,0.02,1,1.1878409636877347,0.0
0,0.02,1,1.676121422512112,0.0
0,0.02,1,1.4546125131616652,0.0
0,0.02,1,1.358619724937956,0.0
0,0.02,1,0.7176953819975745,0.0
0,0.02,1,1.9190366803371426,0.0
1,0.2,1,0.9520139487720769,11.752472059137201
1,0.2,1,1.3670258237113133,10.356997091049523
0,0.02,1,1.549663916883599,0.0
0,0.02,1,1.4738497328679634,0.0
0,0.02,1,1.9108916145432777,0.0
0,0.02,1,0.722658484880087,0.0
1,0.2,1,1.262529107670413,19.78248315300459
1,0.2,1,1.1060515861111488,17.026106516561573
0,0.02,1,1.2112530942239272,0.0
0,0.02,1,0.6788262892966169,0.0
0,0.02,1,0.701141914809148,0.0
0,0.02,1,0.9171133186718861,0.0
0,0.02,1,0.957056905641247,0.0
0,0.02,1,1.141854820522025,0.0
0,0.02,1,1.4164813205549425,0.0
0,0.02,1,1.4519436761273945,0.0
0,0.02,1,1.1177163448783554,0.0
0,0.02,1,1.1131746641430458,0.0
0,0.02,1,0.826442790045443,0.0
0,0.02,1,1.3824593726135124,0.0
1,0.2,1,0.9755613669758568,21.49306395401383
0,0.02,1,0.5540897514160456,0.0
0,0.02,1,1.1276000662352905,0.0
0,0.02,1,1.2111990126352554,0.0
0,0.02,1,0.8383893023063165,0.0
0,0.02,1,1.3586868996831736,0.0
1,0.2,1,1.3486578506478815,13.813850647572641
1,0.2,1,1.553003271665557,11.512706045577596
0,0.02,1,1.471922723301815,0.0
1,0.2,1,1.4786495847815473,25.330892201567167
0,0.02,1,0.9743212277360647,0.0
0,0.02,1,1.6811483329789307,0.0
0,0.02,1,1.3237165753995193,0.0
0,0.02,1,1.1471272927698353,0.0
0,0.02,1,1.4390187214115857,0.0
0,0.02,1,1.0409860016753814,0.0
0,0.02,1,1.2691088669101374,0.0
0,0.02,1,1.6050585327233304,0.0
1,0.2,1,1.8296043300855616,15.225480721530543
0,0.02,1,1.8815857959427875,0.0
0,0.02,1,1.2554493877746489,0.0
0,0.02,1,1.2804126721108537,0.0
0,0.02,1,1.6998056161457546,0.0
0,0.02,1,0.9716760376163018,0.0
0,0.02,1,1.756073543517603,0.0
0,0.02,1,1.241212469776135,0.0
0,0.02,1,0.6737850865029026,0.0
0,0.02,1,0.6080887206094155,0.0
0,0.02,1,1.7629898165591946,0.0
0,0.02,1,0.5833518753603169,0.0
0,0.02,1,0.9209171542004839,0.0
0,0.02,1,1.0011950607523188,0.0
0,0.02,1,0.7594916677873906,0.0
0,0.02,1,0.9708400547029838,0.0
0,0.02,1,1.6140388500876286,0.0
0,0.02,1,0.5220242653401062,0.0
0,0.02,1,1.7407601367810297,0.0
0,0.02,1,1.7848220353618371,0.0
0,0.02,1,1.0583923597873222,0.0
0,0.02,1,0.7304193485909523,0.0
0,0.02,1,1.4012606119176212,0.0
0,0.02,1,0.6795088337973415,0.0
1,0.2,1,1.0473790416173787,12.831653967947632
0,0.02,1,1.9376437713514587,0.0
0,0.02,1,1.9931967088754556,0.0
0,0.02,1,1.6581573370318785,0.0
0,0.02,1,0.9664422648811493,0.0
0,0.02,1,1.5314975737491388,0.0
0,0.02,1,1.558109548226019,0.0
0,0.02,1,1.0817625427454747,0.0
0,0.02,1,1.461332951879239,0.0
0,0.02,1,0.5160914674635144,0.0
0,0.02,1,0.8135864879033622,0.0
0,0.02,1,1.2876324544508917,0.0
0,0.02,1,0.7456269563874438,0.0
0,0.02,1,0.7488603018148005,0.0
0,0.02,1,1.754456435825357,0.0
1,0.2,1,1.9836995040254082,26.43005222553961
1,0.2,1,1.3339541420426726,20.189808477240376
0,0.02,1,1.75860459632257,0.0
0,0.02,1,1.9854824964894089,0.0
1,0.2,1,0.712393832853162,12.61996810084986
0,0.02,1,1.1723684198815265,0.0
0,0.02,1,1.0888590737628798,0.0
0,0.02,1,0.6200739254692775,0.0
0,0.02,1,1.6329952591921166,0.0
0,0.02,1,1.1506685409838895,0.0
0,0.02,1,1.203990401285602,0.0
1,0.2,1,0.7260094607198603,33.20853249079022
0,0.02,1,0.7713899783463022,0.0
0,0.02,1,1.8606554332343226,0.0
0,0.02,1,0.5669736334614184,0.0
0,0.02,1,0.8492784274155594,0.0
0,0.02,1,0.9380889954717926,0.0
0,0.02,1,1.2352963136023796,0.0
0,0.02,1,1.379667759522194,0.0
0,0.02,1,1.2399349637759998,0.0
0,0.02,1,0.6261730018353231,0.0
0,0.02,1,0.8655011810835703,0.0
0,0.02,1,1.7653825771438116,0.0
0,0.02,1,1.4563830507176885,0.0
0,0.02,1,1.4737235752014115,0.0
0,0.02,1,1.5053048830270324,0.0
0,0.02,1,1.6443545285592935,0.0
0,0.02,1,0.587162722582171,0.0
1,0.2,1,1.0499125773989186,17.27623568250592
0,0.02,1,1.309291152892518,0.0
0,0.02,1,1.007684724945989,0.0
0,0.02,1,1.7667183099307797,0.0
0,0.02,1,1.223858762880941,0.0
1,0.2,1,1.6529413841890688,31.094461431527318
0,0.02,1,1.7780232753217535,0.0
0,0.02,1,1.257187224355247,0.0
1,0.2,1,1.8643283658070249,19.503412340445124
0,0.02,1,1.3806859108054708,0.0
0,0.02,1,1.7754114482505825,0.0
0,0.02,1,1.0108861933872864,0.0
0,0.02,1,1.248225437797228,0.0
0,0.02,1,1.2971165615068665,0.0
0,0.02,1,0.6574695738441059,0.0
0,0.02,1,1.097828760052311,0.0
0,0.02,1,1.8760065088275142,0.0
0,0.02,1,1.4462483605471137,0.0
0,0.02,1,0.7662598736554512,0.0
0,0.02,1,1.0082834534144074,0.0
0,0.02,1,0.7874045144940498,0.0
0,0.02,1,0.5372346976978588,0.0
0,0.02,1,1.89119068775604,0.0
0,0.02,1,1.1723109923853072,0.0
0,0.02,1,0.9613026086311792,0.0
0,0.02,1,1.3977157873366048,0.0
0,0.02,1,0.5109716844395235,0.0
1,0.2,1,0.9170331599012207,35.40422349253648
1,0.2,1,1.554550198548339,35.909132606636575
0,0.02,1,1.4506546596038945,0.0
0,0.02,1,1.9727089213138032,0.0
1,0.2,1,1.430536564487066,19.03256149694156
0,0.02,1,1.2162588104415992,0.0
0,0.02,1,1.6421488447760115,0.0
0,0.02,1,1.8549918079460797,0.0
0,0.02,1,1.5810439200775273,0.0
0,0.02,1,1.9448168353240693,0.0
1,0.2,1,1.6730077561072658,31.1194134258483
0,0.02,1,1.8002021573928897,0.0
0,0.02,1,0.6711561067754558,0.0
0,0.02,1,1.5986202544906816,0.0
0,0.02,1,1.1601330492910529,0.0
0,0.02,1,1.3296557036169128,0.0
0,0.02,1,1.481153614223535,0.0
0,0.02,1,1.9547226750583542,0.0
0,0.02,1,1.976867122147437,0.0
1,0.2,1,0.9323423682318579,11.124864514080553
0,0.02,1,1.6006302461568742,0.0
0,0.02,1,1.624975306902903,0.0
0,0.02,1,1.0197392919695731,0.0
0,0.02,1,0.6858046622963315,0.0
0,0.02,1,0.5614204404285796,0.0
1,0.2,1,1.666014691293768,13.75282661199375
0,0.02,1,1.2345496127253588,0.0
1,0.2,1,1.9783102542423894,35.773362096288594
0,0.02,1,1.1974601842904795,0.0
0,0.02,1,1.9668754686107603,0.0
0,0.02,1,1.1173640032910899,0.0
0,0.02,1,1.690523225839959,0.0
0,0.02,1,0.627228908467748,0.0
0,0.02,1,1.3331925652066459,0.0
0,0.02,1,1.7030896804785862,0.0
1,0.2,1,1.887052500829833,36.947418899408746
0,0.02,1,1.7338746359261474,0.0
0,0.02,1,0.5554560908017614,0.0
0,0.02,1,1.0590535119601012,0.0
0,0.02,1,0.5730477084707769,0.0
0,0.02,1,0.663923436671837,0.0
0,0.02,1,1.5129584430012262,0.0
0,0.02,1,1.5698872944675473,0.0
0,0.02,1,1.6605810241274395,0.0
0,0.02,1,1.7981848220834942,0.0
0,0.02,1,1.6091472027147649,0.0
0,0.02,1,1.701307388159948,0.0
0,0.02,1,0.5734455647349188,0.0
0,0.02,1,0.8518027256619478,0.0
0,0.02,1,1.4328466600628686,0.0
0,0.02,1,1.7871879569372346,0.0
0,0.02,1,0.5067501874094886,0.0
0,0.02,1,1.2719440131745248,0.0
0,0.02,1,1.5159310990465957,0.0
0,0.02,1,0.5444109336929198,0.0
